Season,Team,G,Date,Home,Opp,W/L,Tm_Pts,Opp_Pts,Tm_FG,Tm_FGA,Tm_FG%,Tm_3P,Tm_3PA,Tm_3P%,Tm_FT,Tm_FTA,Tm_FT%,Tm_ORB,Tm_TRB,Tm_AST,Tm_STL,Tm_BLK,Tm_TOV,Tm_PF,OppFG,OppFGA,OppFG%,Opp3P,Opp3PA,Opp3P%,OppFT,OppFTA,OppFT%,OppORB,OppTRB,OppAST,OppSTL,OppBLK,OppTOV,OppPF
2020,POR,73,2020-08-11,0,DAL,W,134,131,46,98,.469,15,38,.395,27,29,.931,12,48,18,9,3,8,31,42,81,.519,20,44,.455,27,33,.818,5,37,28,4,5,17,23
2020,POR,74,2020-08-13,0,BRK,W,134,133,50,104,.481,13,39,.333,21,24,.875,14,42,25,10,4,9,21,53,96,.552,14,33,.424,13,19,.684,12,46,28,5,5,14,23
2020,SAC,1,2019-10-23,0,PHO,L,95,124,34,87,.391,10,29,.345,17,26,.654,12,47,17,5,5,27,24,49,98,.500,11,33,.333,15,18,.833,9,44,31,13,9,14,25
2020,SAC,2,2019-10-25,1,POR,L,112,122,37,87,.425,15,37,.405,23,27,.852,13,43,17,10,2,17,26,46,85,.541,11,30,.367,19,22,.864,5,40,23,8,5,16,23
2020,SAC,3,2019-10-26,0,UTA,L,81,113,30,81,.370,7,26,.269,14,17,.824,6,31,16,5,3,18,19,44,78,.564,18,37,.486,7,12,.583,2,43,28,6,1,21,22
2020,SAC,4,2019-10-28,1,DEN,L,94,101,36,91,.396,12,37,.324,10,16,.625,15,48,25,6,8,13,21,36,98,.367,10,36,.278,19,21,.905,19,54,19,8,5,12,18
2020,SAC,5,2019-10-30,1,CHO,L,111,118,44,96,.458,14,46,.304,9,12,.750,10,39,26,11,5,15,19,46,84,.548,16,32,.500,10,14,.714,10,46,30,8,3,21,17
2020,SAC,6,2019-11-01,1,UTA,W,102,101,41,84,.488,8,29,.276,12,17,.706,11,38,15,8,3,17,23,35,73,.479,11,28,.393,20,27,.741,6,36,18,12,5,17,18
2020,SAC,7,2019-11-03,0,NYK,W,113,92,41,85,.482,15,39,.385,16,25,.640,10,50,25,7,5,14,29,32,80,.400,8,31,.258,20,31,.645,9,38,18,6,5,13,23
2020,SAC,8,2019-11-06,0,TOR,L,120,124,42,95,.442,20,44,.455,16,21,.762,12,43,23,8,7,14,23,43,78,.551,14,29,.483,24,29,.828,2,37,28,10,4,14,20
2020,SAC,9,2019-11-08,0,ATL,W,121,109,42,76,.553,18,31,.581,19,22,.864,9,36,27,7,7,15,19,46,87,.529,9,28,.321,8,14,.571,11,34,23,8,6,13,19
2020,SAC,10,2019-11-12,1,POR,W,107,99,38,86,.442,11,32,.344,20,26,.769,11,46,24,9,5,14,25,34,77,.442,8,30,.267,23,30,.767,7,40,15,4,5,17,19
2020,SAC,11,2019-11-15,0,LAL,L,97,99,36,82,.439,16,39,.410,9,9,1.000,10,43,24,7,0,18,22,34,81,.420,11,37,.297,20,22,.909,10,41,22,11,6,13,18
2020,SAC,12,2019-11-17,1,BOS,W,100,99,38,89,.427,14,35,.400,10,12,.833,10,45,22,8,7,12,24,34,82,.415,10,30,.333,21,24,.875,10,46,26,7,3,15,14
2020,SAC,13,2019-11-19,1,PHO,W,120,116,42,79,.532,13,31,.419,23,25,.920,8,43,28,7,7,19,26,38,89,.427,12,36,.333,28,34,.824,14,39,24,11,4,12,20
2020,SAC,14,2019-11-22,0,BRK,L,97,116,39,86,.453,4,26,.154,15,19,.789,7,33,26,8,2,16,25,41,81,.506,12,34,.353,22,31,.710,13,48,22,9,3,18,18
2020,SAC,15,2019-11-24,0,WAS,W,113,106,39,81,.481,11,31,.355,24,28,.857,6,39,22,9,5,14,17,42,92,.457,13,34,.382,9,12,.750,12,45,29,5,2,17,23
2020,SAC,16,2019-11-25,0,BOS,L,102,103,37,79,.468,18,47,.383,10,15,.667,8,36,28,3,8,17,18,38,85,.447,7,30,.233,20,23,.870,11,38,20,10,4,12,16
2020,SAC,17,2019-11-27,0,PHI,L,91,97,39,95,.411,9,34,.265,4,9,.444,8,42,22,9,3,11,19,36,77,.468,5,26,.192,20,24,.833,7,49,20,8,10,17,12
2020,SAC,18,2019-11-30,1,DEN,W,100,97,37,96,.385,8,33,.242,18,21,.857,13,50,22,12,4,16,23,36,87,.414,11,32,.344,14,21,.667,9,48,23,11,5,17,21
2020,SAC,19,2019-12-02,1,CHI,L,106,113,40,83,.482,9,33,.273,17,20,.850,10,41,22,7,5,18,26,36,75,.480,16,37,.432,25,29,.862,3,32,20,9,0,18,20
2020,SAC,20,2019-12-04,0,POR,L,116,127,44,95,.463,11,34,.324,17,23,.739,13,44,26,7,7,10,17,47,84,.560,16,32,.500,17,21,.810,6,43,28,6,10,12,18
2020,SAC,21,2019-12-06,0,SAS,L,104,105,40,102,.392,9,34,.265,15,18,.833,16,52,19,10,3,15,20,41,96,.427,11,32,.344,12,17,.706,13,52,25,10,5,16,16
2020,SAC,22,2019-12-08,0,DAL,W,110,106,44,85,.518,13,34,.382,9,11,.818,7,35,24,7,1,11,16,41,86,.477,17,44,.386,7,8,.875,10,40,24,3,1,13,11
2020,SAC,23,2019-12-09,0,HOU,W,119,118,40,88,.455,20,45,.444,19,22,.864,9,37,24,14,5,10,17,41,84,.488,17,50,.340,19,23,.826,11,51,25,4,6,19,20
2020,SAC,24,2019-12-11,1,OKC,W,94,93,39,88,.443,10,31,.323,6,10,.600,6,41,12,8,3,16,21,34,79,.430,13,33,.394,12,18,.667,7,43,24,8,8,18,16
2020,SAC,25,2019-12-13,1,NYK,L,101,103,39,83,.470,17,39,.436,6,8,.750,8,41,19,0,3,14,18,44,95,.463,9,30,.300,6,10,.600,14,48,24,7,3,9,18
2020,SAC,26,2019-12-15,0,GSW,W,100,79,38,63,.603,10,22,.455,14,16,.875,4,38,27,9,3,29,20,30,76,.395,6,25,.240,13,18,.722,7,25,24,14,1,21,17
2020,SAC,27,2019-12-17,0,CHO,L,102,110,38,91,.418,14,39,.359,12,13,.923,10,33,23,10,5,10,22,39,81,.481,13,30,.433,19,27,.704,16,51,26,5,8,19,18
2020,SAC,28,2019-12-20,0,IND,L,105,119,41,91,.451,10,32,.313,13,15,.867,13,41,25,4,6,12,15,45,86,.523,14,31,.452,15,18,.833,7,39,34,5,7,9,15
2020,SAC,29,2019-12-21,0,MEM,L,115,119,43,100,.430,11,36,.306,18,24,.750,18,51,22,10,3,13,23,40,83,.482,15,35,.429,24,29,.828,8,44,32,8,6,14,16
2020,SAC,30,2019-12-23,1,HOU,L,104,113,41,87,.471,7,30,.233,15,23,.652,11,49,20,4,4,19,24,39,87,.448,15,39,.385,20,23,.870,6,39,18,10,3,11,22
2020,SAC,31,2019-12-26,1,MIN,L,104,105,37,107,.346,9,39,.231,21,25,.840,16,67,20,8,8,12,23,36,104,.346,10,46,.217,23,29,.793,14,65,23,7,5,15,20
2020,SAC,32,2019-12-28,1,PHO,L,110,112,41,84,.488,12,31,.387,16,24,.667,7,36,19,3,4,12,16,45,86,.523,9,26,.346,13,15,.867,7,40,30,10,2,14,21
2020,SAC,33,2019-12-29,0,DEN,L,115,120,45,85,.529,13,34,.382,12,17,.706,9,35,32,5,4,14,26,42,81,.519,8,29,.276,28,31,.903,10,37,23,6,4,12,18
2020,SAC,34,2019-12-31,1,LAC,L,87,105,33,80,.413,8,28,.286,13,19,.684,11,41,20,8,5,16,23,36,88,.409,12,36,.333,21,22,.955,14,51,21,9,2,12,17
2020,SAC,35,2020-01-02,1,MEM,W,128,123,44,90,.489,14,34,.412,26,31,.839,7,41,26,9,8,13,24,45,93,.484,13,34,.382,20,21,.952,8,42,31,4,0,17,25
2020,SAC,36,2020-01-04,1,NOP,L,115,117,38,85,.447,12,21,.571,27,36,.750,14,51,20,9,3,21,24,38,87,.437,16,45,.356,25,33,.758,9,44,28,11,3,15,25
2020,SAC,37,2020-01-06,1,GSW,W,111,98,39,81,.481,15,30,.500,18,23,.783,6,43,27,10,3,23,23,34,86,.395,5,26,.192,25,32,.781,10,44,19,13,4,19,18
2020,SAC,38,2020-01-07,0,PHO,W,114,103,37,84,.440,15,36,.417,25,28,.893,8,41,18,8,1,16,22,37,77,.481,11,35,.314,18,22,.818,6,41,24,4,2,19,25
2020,SAC,39,2020-01-10,1,MIL,L,106,127,44,96,.458,10,35,.286,8,10,.800,6,45,26,8,3,16,24,47,95,.495,10,39,.256,23,30,.767,7,52,29,11,4,11,12
2020,SAC,40,2020-01-13,1,ORL,L,112,114,45,87,.517,12,31,.387,10,11,.909,4,44,25,6,4,12,21,40,92,.435,9,29,.310,25,30,.833,12,46,17,6,5,8,12
2020,SAC,41,2020-01-15,1,DAL,L,123,127,50,96,.521,12,33,.364,11,20,.550,11,42,28,5,0,8,22,47,92,.511,13,40,.325,20,24,.833,13,47,24,4,2,11,18
2020,SAC,42,2020-01-18,0,UTA,L,101,123,42,86,.488,10,26,.385,7,12,.583,7,37,20,3,3,10,23,43,85,.506,14,42,.333,23,24,.958,10,47,24,7,4,10,14
2020,SAC,43,2020-01-20,0,MIA,L,113,118,44,106,.415,13,51,.255,12,15,.800,16,49,27,11,3,15,21,42,83,.506,16,42,.381,18,22,.818,5,42,26,9,3,21,20
2020,SAC,44,2020-01-22,0,DET,L,106,127,42,98,.429,10,35,.286,12,23,.522,12,45,23,10,1,11,28,39,73,.534,12,29,.414,37,44,.841,3,48,19,9,4,17,19
2020,SAC,45,2020-01-24,0,CHI,W,98,81,35,81,.432,10,32,.313,18,21,.857,7,42,24,8,8,14,20,31,79,.392,8,37,.216,11,14,.786,8,43,23,6,4,21,21
2020,SAC,46,2020-01-27,0,MIN,W,133,129,44,88,.500,18,40,.450,27,34,.794,9,44,27,6,8,16,27,43,89,.483,23,46,.500,20,33,.606,10,45,29,7,8,22,27
2020,SAC,47,2020-01-29,1,OKC,L,100,120,42,91,.462,9,39,.231,7,11,.636,11,39,22,6,2,14,22,44,88,.500,15,34,.441,17,20,.850,10,45,32,9,5,13,17
2020,SAC,48,2020-01-30,0,LAC,W,124,103,44,88,.500,21,41,.512,15,18,.833,11,47,27,11,8,12,21,35,92,.380,13,31,.419,20,25,.800,11,39,26,6,6,15,20
2020,SAC,49,2020-02-01,1,LAL,L,113,129,39,91,.429,14,44,.318,21,26,.808,13,44,21,5,4,16,24,44,86,.512,19,43,.442,22,27,.815,11,46,33,10,5,15,22
2020,SAC,50,2020-02-03,1,MIN,W,113,109,38,75,.507,14,27,.519,23,31,.742,7,34,26,7,7,17,20,37,85,.435,13,38,.342,22,28,.786,14,45,25,12,6,16,25
2020,SAC,51,2020-02-07,1,MIA,W,105,97,40,82,.488,19,44,.432,6,12,.500,6,36,29,8,3,14,24,34,77,.442,12,40,.300,17,25,.680,7,42,21,7,5,20,16
2020,SAC,52,2020-02-08,1,SAS,W,122,102,45,86,.523,19,35,.543,13,20,.650,8,39,25,6,2,11,16,41,81,.506,7,24,.292,13,18,.722,8,41,23,7,4,15,22
2020,SAC,53,2020-02-10,0,MIL,L,111,123,42,101,.416,14,43,.326,13,18,.722,10,49,23,6,5,13,22,43,96,.448,18,42,.429,19,23,.826,8,55,26,7,5,13,18
2020,SAC,54,2020-02-12,0,DAL,L,111,130,41,99,.414,12,39,.308,17,22,.773,10,40,26,7,2,5,16,48,85,.565,17,40,.425,17,21,.810,3,47,34,1,7,12,18
2020,SAC,55,2020-02-20,1,MEM,W,129,125,42,83,.506,19,39,.487,26,36,.722,3,27,22,9,2,10,21,43,85,.506,12,30,.400,27,32,.844,11,51,25,5,5,20,29
2020,SAC,56,2020-02-22,0,LAC,W,112,103,40,89,.449,12,31,.387,20,26,.769,11,48,25,11,4,13,24,34,87,.391,10,30,.333,25,29,.862,13,47,20,7,3,19,22
2020,SAC,57,2020-02-25,0,GSW,W,112,94,40,76,.526,13,30,.433,19,34,.559,2,40,25,7,4,10,23,35,79,.443,4,28,.143,20,24,.833,5,34,21,7,2,17,25
2020,SAC,58,2020-02-27,0,OKC,L,108,112,41,91,.451,12,35,.343,14,14,1.000,12,45,30,6,2,15,33,41,84,.488,9,26,.346,21,29,.724,10,37,20,6,4,11,20
2020,SAC,59,2020-02-28,0,MEM,W,104,101,38,91,.418,11,38,.289,17,21,.810,8,47,24,11,3,9,16,39,91,.429,8,30,.267,15,20,.750,10,52,27,7,5,14,16
2020,SAC,60,2020-03-01,1,DET,W,106,100,37,91,.407,9,35,.257,23,26,.885,17,51,18,8,7,11,20,33,80,.413,18,42,.429,16,24,.667,7,42,23,6,4,16,25
2020,SAC,61,2020-03-03,1,WAS,W,133,126,50,89,.562,13,29,.448,20,24,.833,8,42,23,13,2,15,24,41,80,.513,16,38,.421,28,34,.824,2,31,28,10,5,14,22
2020,SAC,62,2020-03-05,1,PHI,L,108,125,42,79,.532,11,29,.379,13,18,.722,4,37,23,7,4,18,21,47,96,.490,17,37,.459,14,17,.824,14,45,24,8,2,13,18
2020,SAC,63,2020-03-07,0,POR,W,123,111,41,85,.482,21,39,.538,20,23,.870,11,47,30,9,3,15,23,42,89,.472,10,39,.256,17,26,.654,10,41,22,9,3,11,16
2020,SAC,64,2020-03-08,1,TOR,L,113,118,42,90,.467,8,31,.258,21,23,.913,10,50,24,5,7,11,22,39,82,.476,19,48,.396,21,27,.778,2,36,27,10,3,9,22
2020,SAC,65,2020-07-31,0,SAS,L,120,129,46,95,.484,12,38,.316,16,20,.800,8,42,22,11,2,18,25,48,90,.533,11,25,.440,22,27,.815,9,42,32,6,4,15,17
2020,SAC,66,2020-08-02,0,ORL,L,116,132,45,91,.495,8,28,.286,18,22,.818,9,39,30,10,0,15,28,43,82,.524,18,38,.474,28,35,.800,12,46,31,10,4,18,25
2020,SAC,67,2020-08-04,1,DAL,L,110,114,43,104,.413,16,43,.372,8,12,.667,8,47,26,8,3,11,37,33,90,.367,9,41,.220,39,50,.780,17,61,22,4,2,17,21
2020,SAC,68,2020-08-06,1,NOP,W,140,125,50,93,.538,16,33,.485,24,33,.727,13,39,26,11,3,8,20,47,82,.573,14,34,.412,17,23,.739,5,30,31,4,3,17,26
2020,SAC,69,2020-08-07,0,BRK,L,106,119,38,89,.427,12,40,.300,18,24,.750,13,50,19,3,4,15,26,42,86,.488,17,40,.425,18,28,.643,7,44,30,9,3,11,23
2020,SAC,70,2020-08-09,1,HOU,L,112,129,41,87,.471,10,37,.270,20,23,.870,5,41,29,9,2,18,22,43,91,.473,18,57,.316,25,30,.833,8,48,21,9,3,15,18
2020,SAC,71,2020-08-11,1,NOP,W,112,106,43,88,.489,11,26,.423,15,16,.938,14,45,27,4,6,21,22,42,82,.512,7,24,.292,15,19,.789,5,34,25,8,6,19,18
2020,SAC,72,2020-08-13,0,LAL,W,136,122,54,95,.568,21,47,.447,7,12,.583,9,44,37,12,2,15,15,48,98,.490,15,35,.429,11,15,.733,15,47,29,6,1,17,18
2020,SAS,1,2019-10-23,1,NYK,W,120,111,42,83,.506,7,21,.333,29,36,.806,10,51,22,6,5,21,18,44,94,.468,10,30,.333,13,18,.722,5,39,24,16,1,14,32
2020,SAS,2,2019-10-26,1,WAS,W,124,122,50,108,.463,10,28,.357,14,17,.824,21,53,29,6,7,9,19,47,95,.495,16,34,.471,12,17,.706,8,41,30,3,8,13,15
2020,SAS,3,2019-10-28,1,POR,W,113,110,41,85,.482,7,22,.318,24,32,.750,7,50,25,5,9,18,19,39,100,.390,10,33,.303,22,27,.815,9,49,19,4,8,10,27
2020,SAS,4,2019-10-31,0,LAC,L,97,103,36,80,.450,7,21,.333,18,27,.667,9,49,15,6,5,19,28,39,91,.429,5,26,.192,20,27,.741,11,47,16,9,1,12,23
2020,SAS,5,2019-11-01,0,GSW,W,127,110,44,93,.473,13,35,.371,26,30,.867,16,52,23,4,2,11,19,39,84,.464,13,28,.464,19,21,.905,7,39,25,4,2,11,22
2020,SAS,6,2019-11-03,1,LAL,L,96,103,33,83,.398,6,25,.240,24,29,.828,8,47,23,11,4,18,18,42,87,.483,6,24,.250,13,19,.684,7,46,21,8,10,18,22
2020,SAS,7,2019-11-05,0,ATL,L,100,108,38,91,.418,8,33,.242,16,23,.696,11,41,18,9,8,15,17,43,90,.478,11,30,.367,11,16,.688,9,48,22,9,5,18,20
2020,SAS,8,2019-11-07,1,OKC,W,121,112,51,94,.543,9,20,.450,10,11,.909,12,47,32,5,3,13,21,42,80,.525,10,21,.476,18,24,.750,4,31,26,7,2,13,14
2020,SAS,9,2019-11-09,1,BOS,L,115,135,39,99,.394,14,30,.467,23,30,.767,21,57,24,1,8,15,22,48,94,.511,14,37,.378,25,28,.893,7,43,28,11,11,9,25
2020,SAS,10,2019-11-11,1,MEM,L,109,113,42,90,.467,12,30,.400,13,17,.765,7,42,29,4,4,14,17,44,87,.506,11,28,.393,14,20,.700,9,47,32,7,5,11,20
2020,SAS,11,2019-11-13,0,MIN,L,114,129,44,90,.489,3,17,.176,23,29,.793,10,44,24,4,4,12,23,45,91,.495,11,34,.324,28,34,.824,13,50,25,11,4,10,25
2020,SAS,12,2019-11-15,0,ORL,L,109,111,45,89,.506,13,26,.500,6,10,.600,8,41,23,8,8,11,25,36,87,.414,12,29,.414,27,34,.794,14,48,22,6,5,10,13
2020,SAS,13,2019-11-16,1,POR,L,116,121,41,88,.466,5,18,.278,29,34,.853,7,43,25,8,7,10,17,42,93,.452,13,39,.333,24,26,.923,9,48,21,2,4,12,20
2020,SAS,14,2019-11-18,0,DAL,L,110,117,44,96,.458,8,24,.333,14,16,.875,17,48,18,6,2,10,18,42,84,.500,17,41,.415,16,23,.696,9,41,28,4,3,13,19
2020,SAS,15,2019-11-20,0,WAS,L,132,138,49,93,.527,12,32,.375,22,29,.759,12,41,32,8,8,12,13,54,92,.587,18,30,.600,12,15,.800,6,38,37,4,3,17,20
2020,SAS,16,2019-11-22,0,PHI,L,104,115,43,85,.506,6,18,.333,12,16,.750,3,32,21,6,3,11,15,46,89,.517,10,26,.385,13,19,.684,13,51,32,8,4,15,21
2020,SAS,17,2019-11-23,0,NYK,W,111,104,40,75,.533,12,23,.522,19,28,.679,9,47,26,7,3,22,17,40,93,.430,15,40,.375,9,15,.600,10,37,30,12,3,11,22
2020,SAS,18,2019-11-25,1,LAL,L,104,114,41,88,.466,10,25,.400,12,15,.800,9,41,23,4,5,13,22,44,89,.494,14,33,.424,12,18,.667,10,40,28,7,6,9,18
2020,SAS,19,2019-11-27,1,MIN,L,101,113,41,97,.423,5,29,.172,14,17,.824,8,46,25,4,8,6,18,37,85,.435,18,40,.450,21,27,.778,7,53,28,4,6,11,19
2020,SAS,20,2019-11-29,1,LAC,W,107,97,40,93,.430,14,36,.389,13,14,.929,8,48,28,8,8,11,15,36,92,.391,12,33,.364,13,13,1.000,9,48,23,6,5,15,17
2020,SAS,21,2019-12-01,0,DET,L,98,132,36,88,.409,7,26,.269,19,22,.864,7,31,20,11,6,8,15,52,88,.591,15,31,.484,13,18,.722,11,50,33,5,5,17,14
2020,SAS,22,2019-12-03,1,HOU,W,135,133,50,106,.472,13,30,.433,22,32,.688,12,56,35,10,8,21,27,42,111,.378,15,51,.294,34,36,.944,18,60,22,11,7,17,30
2020,SAS,23,2019-12-06,1,SAC,W,105,104,41,96,.427,11,32,.344,12,17,.706,13,52,25,10,5,16,16,40,102,.392,9,34,.265,15,18,.833,16,52,19,10,3,15,20
2020,SAS,24,2019-12-12,1,CLE,L,109,117,42,86,.488,5,16,.313,20,25,.800,2,36,19,11,7,12,21,44,96,.458,15,45,.333,14,20,.700,11,50,22,6,3,19,22
2020,SAS,25,2019-12-14,0,PHO,W,121,119,44,106,.415,8,30,.267,25,34,.735,10,62,23,6,9,11,22,45,103,.437,10,40,.250,19,26,.731,6,59,29,5,5,10,24
2020,SAS,26,2019-12-16,0,HOU,L,107,109,39,91,.429,12,33,.364,17,20,.850,8,53,23,5,4,18,22,40,98,.408,11,43,.256,18,27,.667,14,58,20,9,6,13,19
2020,SAS,27,2019-12-19,1,BRK,W,118,105,43,96,.448,13,33,.394,19,23,.826,13,47,26,10,8,11,19,35,83,.422,7,36,.194,28,30,.933,6,47,16,9,3,18,21
2020,SAS,28,2019-12-21,1,LAC,L,109,134,42,82,.512,10,28,.357,15,19,.789,4,36,24,5,8,18,20,54,99,.545,12,36,.333,14,19,.737,13,43,32,11,2,12,19
2020,SAS,29,2019-12-23,0,MEM,W,145,115,60,89,.674,15,24,.625,10,14,.714,4,46,36,9,4,12,14,45,96,.469,15,37,.405,10,16,.625,11,35,28,7,0,13,19
2020,SAS,30,2019-12-26,0,DAL,L,98,102,40,83,.482,8,29,.276,10,15,.667,5,45,18,9,7,13,16,38,90,.422,16,40,.400,10,15,.667,13,52,22,7,3,14,11
2020,SAS,31,2019-12-28,1,DET,W,136,109,53,93,.570,18,35,.514,12,15,.800,7,51,30,8,7,11,20,40,90,.444,12,36,.333,17,30,.567,10,40,20,9,5,11,15
2020,SAS,32,2019-12-31,1,GSW,W,117,113,45,96,.469,14,31,.452,13,17,.765,10,53,30,6,6,10,18,44,96,.458,12,27,.444,13,18,.722,9,44,31,5,6,9,14
2020,SAS,33,2020-01-02,1,OKC,L,103,109,40,92,.435,13,31,.419,10,12,.833,14,45,22,1,8,9,22,43,89,.483,9,25,.360,14,20,.700,8,43,19,7,6,4,14
2020,SAS,34,2020-01-04,0,MIL,L,118,127,38,92,.413,11,32,.344,31,34,.912,11,50,20,7,0,8,20,43,87,.494,17,45,.378,24,33,.727,7,49,23,4,10,9,22
2020,SAS,35,2020-01-06,1,MIL,W,126,104,45,88,.511,19,35,.543,17,19,.895,10,54,23,4,2,13,16,38,95,.400,15,45,.333,13,14,.929,10,38,24,5,5,8,15
2020,SAS,36,2020-01-08,0,BOS,W,129,114,48,87,.552,9,29,.310,24,26,.923,8,49,28,9,6,15,25,37,89,.416,13,38,.342,27,30,.900,8,39,26,7,2,15,20
2020,SAS,37,2020-01-10,0,MEM,L,121,134,42,87,.483,17,40,.425,20,23,.870,5,37,29,3,6,11,17,52,100,.520,16,38,.421,14,16,.875,11,49,39,5,6,8,20
2020,SAS,38,2020-01-12,0,TOR,W,105,104,38,87,.437,7,32,.219,22,30,.733,9,51,24,6,5,11,11,39,96,.406,17,48,.354,9,11,.818,8,45,30,7,3,12,23
2020,SAS,39,2020-01-15,0,MIA,L,100,106,39,89,.438,10,33,.303,12,15,.800,6,41,22,8,4,8,17,41,88,.466,17,40,.425,7,13,.538,8,49,26,4,5,10,14
2020,SAS,40,2020-01-17,1,ATL,L,120,121,45,98,.459,8,29,.276,22,23,.957,14,48,28,12,6,15,27,41,82,.500,19,40,.475,20,27,.741,8,43,21,10,6,19,18
2020,SAS,41,2020-01-19,1,MIA,W,107,102,36,85,.424,12,33,.364,23,24,.958,9,43,27,5,4,11,18,37,86,.430,10,34,.294,18,20,.900,10,47,23,8,3,10,19
2020,SAS,42,2020-01-20,0,PHO,W,120,118,43,87,.494,17,31,.548,17,22,.773,6,31,30,12,7,9,23,42,80,.525,8,22,.364,26,30,.867,8,43,26,3,3,14,19
2020,SAS,43,2020-01-22,0,NOP,W,121,117,45,89,.506,11,27,.407,20,25,.800,9,44,17,7,4,11,23,39,84,.464,14,36,.389,25,32,.781,8,41,26,6,3,14,21
2020,SAS,44,2020-01-24,1,PHO,L,99,103,33,78,.423,5,25,.200,28,33,.848,10,43,19,9,8,14,22,39,84,.464,8,29,.276,17,21,.810,10,42,25,6,4,14,27
2020,SAS,45,2020-01-26,1,TOR,L,106,110,34,82,.415,16,37,.432,22,24,.917,7,48,27,5,8,17,15,41,99,.414,16,50,.320,12,15,.800,14,50,31,11,2,9,22
2020,SAS,46,2020-01-27,0,CHI,L,109,110,38,82,.463,10,25,.400,23,34,.676,12,47,21,2,6,12,12,42,93,.452,14,37,.378,12,15,.800,14,50,28,8,2,12,23
2020,SAS,47,2020-01-29,1,UTA,W,127,120,46,82,.561,8,31,.258,27,30,.900,4,35,23,5,2,9,27,37,84,.440,14,38,.368,32,46,.696,12,43,18,4,0,13,22
2020,SAS,48,2020-02-01,1,CHO,W,114,90,45,87,.517,10,28,.357,14,21,.667,7,44,27,13,2,12,14,35,83,.422,10,36,.278,10,12,.833,6,37,29,5,7,17,18
2020,SAS,49,2020-02-03,0,LAC,L,105,108,40,95,.421,12,37,.324,13,16,.813,6,46,21,5,9,8,20,39,84,.464,11,27,.407,19,24,.792,5,51,28,3,2,12,18
2020,SAS,50,2020-02-04,0,LAL,L,102,129,40,91,.440,13,27,.481,9,15,.600,7,28,21,6,2,6,16,50,85,.588,12,28,.429,17,25,.680,12,58,28,5,4,14,15
2020,SAS,51,2020-02-06,0,POR,L,117,125,41,92,.446,10,28,.357,25,28,.893,8,39,25,9,3,4,10,49,92,.533,18,37,.486,9,12,.750,9,50,28,2,6,12,19
2020,SAS,52,2020-02-08,0,SAC,L,102,122,41,81,.506,7,24,.292,13,18,.722,8,41,23,7,4,15,22,45,86,.523,19,35,.543,13,20,.650,8,39,25,6,2,11,16
2020,SAS,53,2020-02-10,0,DEN,L,120,127,41,85,.482,16,32,.500,22,25,.880,9,36,33,7,1,10,17,45,80,.563,18,35,.514,19,23,.826,9,37,34,7,5,11,16
2020,SAS,54,2020-02-11,0,OKC,W,114,106,41,84,.488,7,25,.280,25,27,.926,7,46,20,9,7,12,19,39,85,.459,11,31,.355,17,21,.810,6,35,19,8,2,14,24
2020,SAS,55,2020-02-21,0,UTA,W,113,104,40,91,.440,10,20,.500,23,26,.885,7,48,22,12,7,7,20,35,82,.427,12,33,.364,22,26,.846,6,47,25,4,6,17,18
2020,SAS,56,2020-02-23,0,OKC,L,103,131,38,103,.369,11,38,.289,16,19,.842,14,43,27,5,1,9,23,50,87,.575,10,22,.455,21,24,.875,6,54,28,7,7,13,17
2020,SAS,57,2020-02-26,1,DAL,L,103,109,39,92,.424,11,33,.333,14,19,.737,13,55,22,8,7,16,21,36,86,.419,17,45,.378,20,30,.667,5,43,25,11,9,16,20
2020,SAS,58,2020-02-29,1,ORL,W,114,113,44,84,.524,14,31,.452,12,16,.750,4,31,28,11,5,17,20,41,84,.488,15,37,.405,16,23,.696,10,41,28,9,5,19,16
2020,SAS,59,2020-03-02,1,IND,L,111,116,40,77,.519,16,32,.500,15,19,.789,3,33,21,6,5,15,19,39,78,.500,15,31,.484,23,26,.885,6,40,22,9,5,13,20
2020,SAS,60,2020-03-03,0,CHO,W,104,103,38,80,.475,11,32,.344,17,20,.850,6,33,25,12,5,10,16,39,82,.476,12,29,.414,13,18,.722,14,46,25,4,2,17,16
2020,SAS,61,2020-03-06,0,BRK,L,120,139,43,92,.467,10,34,.294,24,27,.889,2,38,25,3,5,6,20,51,96,.531,15,36,.417,22,31,.710,9,52,32,1,2,8,22
2020,SAS,62,2020-03-08,0,CLE,L,129,132,43,98,.439,10,26,.385,33,36,.917,6,44,20,15,6,9,34,43,94,.457,13,34,.382,33,45,.733,14,60,26,4,4,18,24
2020,SAS,63,2020-03-10,1,DAL,W,119,109,46,89,.517,15,32,.469,12,15,.800,6,40,32,11,10,12,15,42,92,.457,17,44,.386,8,11,.727,7,42,23,8,3,14,19
2020,SAS,64,2020-07-31,1,SAC,W,129,120,48,90,.533,11,25,.440,22,27,.815,9,42,32,6,4,15,17,46,95,.484,12,38,.316,16,20,.800,8,42,22,11,2,18,25
2020,SAS,65,2020-08-02,0,MEM,W,108,106,36,86,.419,12,29,.414,24,33,.727,12,49,22,5,6,17,20,42,91,.462,7,30,.233,15,18,.833,3,39,27,5,3,12,27
2020,SAS,66,2020-08-03,0,PHI,L,130,132,46,93,.495,12,26,.462,26,29,.897,13,44,21,7,6,14,23,46,87,.529,14,31,.452,26,30,.867,8,35,26,6,6,13,25
